date,week,location_id,name,location_resolution,state_of_emergency,shelter_in_place,days_since_1st_case,date_of_1st_case,collapsed_measure
2020-07-11,27,11,District of Columbia,state,2020-03-11,2020-04-01,126,2020-03-07,0.3463892863950371
2020-07-11,27,22,Louisiana,state,2020-03-11,2020-03-23,124,2020-03-09,0.6353207060912632
2020-07-11,27,35,New Mexico,state,2020-03-11,2020-03-24,122,2020-03-11,0.6224029383032497
2020-07-11,27,20,Kansas,state,2020-03-12,2020-03-30,126,2020-03-07,0.6658814468096014
2020-07-11,27,30,Montana,state,2020-03-12,2020-03-28,120,2020-03-13,0.7592860439872741
2020-07-11,27,32,Nevada,state,2020-03-12,2020-03-31,128,2020-03-05,0.5591875122541003
2020-07-11,27,47,Tennessee,state,2020-03-12,2020-04-02,128,2020-03-05,0.7444742311272033
2020-07-11,27,51,Virginia,state,2020-03-12,2020-03-30,126,2020-03-07,0.7386674580914749
2020-07-11,27,55,Wisconsin,state,2020-03-12,2020-03-25,157,2020-02-05,0.5972951191811859
2020-07-11,27,01,Alabama,state,2020-03-13,2020-04-04,120,2020-03-13,0.8598361733918479
2020-07-11,27,10,Delaware,state,2020-03-13,2020-03-24,122,2020-03-11,0.8542484817306367
2020-07-11,27,16,Idaho,state,2020-03-13,2020-03-25,120,2020-03-13,0.7762374001783153
2020-07-11,27,27,Minnesota,state,2020-03-13,2020-03-27,127,2020-03-06,0.46768699665198676
2020-07-11,27,29,Missouri,state,2020-03-13,2020-04-06,126,2020-03-07,0.7104444689767674
2020-07-11,27,31,Nebraska,state,2020-03-13,,145,2020-02-17,0.5839139425458775
2020-07-11,27,33,New Hampshire,state,2020-03-13,2020-03-27,131,2020-03-02,0.5571040479823653
2020-07-11,27,38,North Dakota,state,2020-03-13,,122,2020-03-11,0.57221821394136
2020-07-11,27,45,South Carolina,state,2020-03-13,2020-04-07,127,2020-03-06,0.9351407212525354
2020-07-11,27,46,South Dakota,state,2020-03-13,,123,2020-03-10,0.6730806625246948
2020-07-11,27,50,Vermont,state,2020-03-13,2020-03-25,126,2020-03-07,0.680486268578112
2020-07-11,27,56,Wyoming,state,2020-03-13,,122,2020-03-11,0.9621677379756902
2020-07-11,27,13,Georgia,state,2020-03-14,2020-04-03,131,2020-03-02,0.720931440336686
2020-07-11,27,28,Mississippi,state,2020-03-14,2020-03-31,122,2020-03-11,0.6968855044134742
2020-07-11,27,23,Maine,state,2020-03-15,2020-04-02,121,2020-03-12,0.514959981919892
2020-07-11,27,40,Oklahoma,state,2020-03-15,,127,2020-03-06,0.7138301801202113
2020-07-11,27,54,West Virginia,state,2020-03-16,2020-03-24,116,2020-03-17,0.8005432125890725
2020-07-11,27,19,Iowa,state,2020-03-17,,125,2020-03-08,0.5729810233215206
2020-07-11,27,48,Texas,state,2020-03-19,2020-04-02,150,2020-02-12,0.5803569683636499
2020-07-12,27,53,Washington,state,2020-02-29,2020-03-23,173,2020-01-21,0.6361133084007112
2020-07-12,27,06,California,state,2020-03-04,2020-03-19,169,2020-01-25,0.5905282817579426
2020-07-12,27,15,Hawaii,state,2020-03-04,2020-03-25,128,2020-03-06,0.5305948665252397
2020-07-12,27,24,Maryland,state,2020-03-05,2020-03-30,129,2020-03-05,0.6994288043059811
2020-07-12,27,18,Indiana,state,2020-03-06,2020-03-24,128,2020-03-06,0.8322861996037223
2020-07-12,27,21,Kentucky,state,2020-03-06,2020-03-26,128,2020-03-06,0.7768455310739387
2020-07-12,27,42,Pennsylvania,state,2020-03-06,2020-04-01,128,2020-03-06,0.6602547096934551
2020-07-12,27,49,Utah,state,2020-03-06,,138,2020-02-25,0.8345934257725504
2020-07-12,27,36,New York,state,2020-03-07,2020-03-22,133,2020-03-01,0.625354873587806
2020-07-12,27,41,Oregon,state,2020-03-08,2020-03-23,135,2020-02-28,0.6655569433778705
2020-07-12,27,12,Florida,state,2020-03-09,2020-04-03,133,2020-03-01,0.6660477614086151
2020-07-12,27,17,Illinois,state,2020-03-09,2020-03-21,170,2020-01-24,0.7151703833236458
2020-07-12,27,34,New Jersey,state,2020-03-09,2020-03-21,130,2020-03-04,0.765632690742437
2020-07-12,27,39,Ohio,state,2020-03-09,2020-03-24,125,2020-03-09,0.6807393413161905
2020-07-12,27,44,Rhode Island,state,2020-03-09,2020-03-28,133,2020-03-01,0.7406645740205878
2020-07-12,27,09,Connecticut,state,2020-03-10,2020-03-23,126,2020-03-08,0.6497082898450296
2020-07-12,27,25,Massachusetts,state,2020-03-10,2020-03-24,162,2020-02-01,0.6139423553133145
2020-07-12,27,26,Michigan,state,2020-03-10,2020-03-24,124,2020-03-10,0.7453919517848236
2020-07-12,27,37,North Carolina,state,2020-03-10,2020-03-30,131,2020-03-03,0.7649874888082743
2020-07-12,27,02,Alaska,state,2020-03-11,2020-03-28,122,2020-03-12,0.8041425756656461
2020-07-12,27,04,Arizona,state,2020-03-11,2020-03-31,168,2020-01-26,0.5594947231817057
2020-07-12,27,05,Arkansas,state,2020-03-11,,123,2020-03-11,0.7483518622773331
2020-07-12,27,08,Colorado,state,2020-03-11,2020-03-26,129,2020-03-05,0.855673987699712
2020-07-12,27,11,District of Columbia,state,2020-03-11,2020-04-01,127,2020-03-07,0.357697893518008
2020-07-12,27,22,Louisiana,state,2020-03-11,2020-03-23,125,2020-03-09,0.6989383650179098
2020-07-12,27,35,New Mexico,state,2020-03-11,2020-03-24,123,2020-03-11,0.7022756886219014
2020-07-12,27,20,Kansas,state,2020-03-12,2020-03-30,127,2020-03-07,0.7900675630005987
2020-07-12,27,30,Montana,state,2020-03-12,2020-03-28,121,2020-03-13,1.168221545170082
2020-07-12,27,32,Nevada,state,2020-03-12,2020-03-31,129,2020-03-05,0.5773619664169142
2020-07-12,27,47,Tennessee,state,2020-03-12,2020-04-02,129,2020-03-05,0.7536156068014557
2020-07-12,27,51,Virginia,state,2020-03-12,2020-03-30,127,2020-03-07,0.7618365336625024
2020-07-12,27,55,Wisconsin,state,2020-03-12,2020-03-25,158,2020-02-05,0.7558438091765273
2020-07-12,27,01,Alabama,state,2020-03-13,2020-04-04,121,2020-03-13,0.8374589231659844
2020-07-12,27,10,Delaware,state,2020-03-13,2020-03-24,123,2020-03-11,1.0120560594898504
2020-07-12,27,16,Idaho,state,2020-03-13,2020-03-25,121,2020-03-13,0.892085932882071
2020-07-12,27,27,Minnesota,state,2020-03-13,2020-03-27,128,2020-03-06,0.6975482203710831
2020-07-12,27,29,Missouri,state,2020-03-13,2020-04-06,127,2020-03-07,0.7997890066097283
2020-07-12,27,31,Nebraska,state,2020-03-13,,146,2020-02-17,0.7591463404753208
2020-07-12,27,33,New Hampshire,state,2020-03-13,2020-03-27,132,2020-03-02,0.7986180059917972
2020-07-12,27,38,North Dakota,state,2020-03-13,,123,2020-03-11,0.8618647848656344
2020-07-12,27,45,South Carolina,state,2020-03-13,2020-04-07,128,2020-03-06,0.9426966949571325
2020-07-12,27,46,South Dakota,state,2020-03-13,,124,2020-03-10,1.1024561576737804
2020-07-12,27,50,Vermont,state,2020-03-13,2020-03-25,127,2020-03-07,0.6022730524838786
2020-07-12,27,56,Wyoming,state,2020-03-13,,123,2020-03-11,1.4624715456565764
2020-07-12,27,13,Georgia,state,2020-03-14,2020-04-03,132,2020-03-02,0.7080745069645298
2020-07-12,27,28,Mississippi,state,2020-03-14,2020-03-31,123,2020-03-11,0.7509971812939765
2020-07-12,27,23,Maine,state,2020-03-15,2020-04-02,122,2020-03-12,0.8821115228869133
2020-07-12,27,40,Oklahoma,state,2020-03-15,,128,2020-03-06,0.8521328758630315
2020-07-12,27,54,West Virginia,state,2020-03-16,2020-03-24,117,2020-03-17,0.8787130357890977
2020-07-12,27,19,Iowa,state,2020-03-17,,126,2020-03-08,0.7889230391527303
2020-07-12,27,48,Texas,state,2020-03-19,2020-04-02,151,2020-02-12,0.6083996803980707
2020-07-13,27,53,Washington,state,2020-02-29,2020-03-23,174,2020-01-21,0.62605943291095
2020-07-13,27,06,California,state,2020-03-04,2020-03-19,170,2020-01-25,0.592443390685351
2020-07-13,27,15,Hawaii,state,2020-03-04,2020-03-25,129,2020-03-06,0.45483070682976806
2020-07-13,27,24,Maryland,state,2020-03-05,2020-03-30,130,2020-03-05,0.7227921571607965
2020-07-13,27,18,Indiana,state,2020-03-06,2020-03-24,129,2020-03-06,0.7556962380441249
2020-07-13,27,21,Kentucky,state,2020-03-06,2020-03-26,129,2020-03-06,0.7355626403797707
2020-07-13,27,42,Pennsylvania,state,2020-03-06,2020-04-01,129,2020-03-06,0.6265524701689997
2020-07-13,27,49,Utah,state,2020-03-06,,139,2020-02-25,0.7948954770356303
2020-07-13,27,36,New York,state,2020-03-07,2020-03-22,134,2020-03-01,0.5691090904244623
2020-07-13,27,41,Oregon,state,2020-03-08,2020-03-23,136,2020-02-28,0.7887100500263364
2020-07-13,27,12,Florida,state,2020-03-09,2020-04-03,134,2020-03-01,0.7889621898530051
2020-07-13,27,17,Illinois,state,2020-03-09,2020-03-21,171,2020-01-24,0.6598271762492912
2020-07-13,27,34,New Jersey,state,2020-03-09,2020-03-21,131,2020-03-04,0.6837068727993426
2020-07-13,27,39,Ohio,state,2020-03-09,2020-03-24,126,2020-03-09,0.7091822219297698
2020-07-13,27,44,Rhode Island,state,2020-03-09,2020-03-28,134,2020-03-01,0.7304252258704212
2020-07-13,27,09,Connecticut,state,2020-03-10,2020-03-23,127,2020-03-08,0.6514859980759897
2020-07-13,27,25,Massachusetts,state,2020-03-10,2020-03-24,163,2020-02-01,0.5907031722987747
2020-07-13,27,26,Michigan,state,2020-03-10,2020-03-24,125,2020-03-10,0.720981646708101
2020-07-13,27,37,North Carolina,state,2020-03-10,2020-03-30,132,2020-03-03,0.7100453124499374
2020-07-13,27,02,Alaska,state,2020-03-11,2020-03-28,123,2020-03-12,0.8932772764517459
2020-07-13,27,04,Arizona,state,2020-03-11,2020-03-31,169,2020-01-26,0.5873331877808095
2020-07-13,27,05,Arkansas,state,2020-03-11,,124,2020-03-11,0.7073906590957657
2020-07-13,27,08,Colorado,state,2020-03-11,2020-03-26,130,2020-03-05,0.775809952571647
2020-07-13,27,11,District of Columbia,state,2020-03-11,2020-04-01,128,2020-03-07,0.38006086368999387
2020-07-13,27,22,Louisiana,state,2020-03-11,2020-03-23,126,2020-03-09,0.6531120335936311
2020-07-13,27,35,New Mexico,state,2020-03-11,2020-03-24,124,2020-03-11,0.694335219005488
2020-07-13,27,20,Kansas,state,2020-03-12,2020-03-30,128,2020-03-07,0.668206385030876
2020-07-13,27,30,Montana,state,2020-03-12,2020-03-28,122,2020-03-13,1.2942290163018744
2020-07-13,27,32,Nevada,state,2020-03-12,2020-03-31,130,2020-03-05,0.6505067091001789
2020-07-13,27,47,Tennessee,state,2020-03-12,2020-04-02,130,2020-03-05,0.8087770119766283
2020-07-13,27,51,Virginia,state,2020-03-12,2020-03-30,128,2020-03-07,0.633346214105618
2020-07-13,27,55,Wisconsin,state,2020-03-12,2020-03-25,159,2020-02-05,0.723412411220434
2020-07-13,27,01,Alabama,state,2020-03-13,2020-04-04,122,2020-03-13,0.9199677773841448
2020-07-13,27,10,Delaware,state,2020-03-13,2020-03-24,124,2020-03-11,0.977057272112639
2020-07-13,27,16,Idaho,state,2020-03-13,2020-03-25,122,2020-03-13,0.8796393970386686
2020-07-13,27,27,Minnesota,state,2020-03-13,2020-03-27,129,2020-03-06,0.6623047357784858
2020-07-13,27,29,Missouri,state,2020-03-13,2020-04-06,128,2020-03-07,0.7256576048397553
2020-07-13,27,31,Nebraska,state,2020-03-13,,147,2020-02-17,0.7666899860692911
2020-07-13,27,33,New Hampshire,state,2020-03-13,2020-03-27,133,2020-03-02,0.6807017610832035
2020-07-13,27,38,North Dakota,state,2020-03-13,,124,2020-03-11,0.8437907001303144
2020-07-13,27,45,South Carolina,state,2020-03-13,2020-04-07,129,2020-03-06,0.9690555842255294
2020-07-13,27,46,South Dakota,state,2020-03-13,,125,2020-03-10,0.9797744413421893
2020-07-13,27,50,Vermont,state,2020-03-13,2020-03-25,128,2020-03-07,0.6688158329830665
2020-07-13,27,56,Wyoming,state,2020-03-13,,124,2020-03-11,1.3800749067353413
2020-07-13,27,13,Georgia,state,2020-03-14,2020-04-03,133,2020-03-02,0.6697931427614168
2020-07-13,27,28,Mississippi,state,2020-03-14,2020-03-31,124,2020-03-11,0.7552824531535176
2020-07-13,27,23,Maine,state,2020-03-15,2020-04-02,123,2020-03-12,0.9176275051661863
2020-07-13,27,40,Oklahoma,state,2020-03-15,,129,2020-03-06,0.7617929447600572
2020-07-13,27,54,West Virginia,state,2020-03-16,2020-03-24,118,2020-03-17,0.6977378643041252
2020-07-13,27,19,Iowa,state,2020-03-17,,127,2020-03-08,0.7242209386078772
2020-07-13,27,48,Texas,state,2020-03-19,2020-04-02,152,2020-02-12,0.5965139048210948
2020-07-14,27,53,Washington,state,2020-02-29,2020-03-23,175,2020-01-21,0.6299802074617755
2020-07-14,27,06,California,state,2020-03-04,2020-03-19,171,2020-01-25,0.5755336969777369
2020-07-14,27,15,Hawaii,state,2020-03-04,2020-03-25,130,2020-03-06,0.4738510519561719
2020-07-14,27,24,Maryland,state,2020-03-05,2020-03-30,131,2020-03-05,0.6876598236232049
2020-07-14,27,18,Indiana,state,2020-03-06,2020-03-24,130,2020-03-06,0.7479866068649786
2020-07-14,27,21,Kentucky,state,2020-03-06,2020-03-26,130,2020-03-06,0.6655543044214374
2020-07-14,27,42,Pennsylvania,state,2020-03-06,2020-04-01,130,2020-03-06,0.6292683273785845
2020-07-14,27,49,Utah,state,2020-03-06,,140,2020-02-25,0.746950948438311
2020-07-14,27,36,New York,state,2020-03-07,2020-03-22,135,2020-03-01,0.579603998860699
2020-07-14,27,41,Oregon,state,2020-03-08,2020-03-23,137,2020-02-28,0.7138952902076575
2020-07-14,27,12,Florida,state,2020-03-09,2020-04-03,135,2020-03-01,0.7930608534571523
2020-07-14,27,17,Illinois,state,2020-03-09,2020-03-21,172,2020-01-24,0.6437927455242342
2020-07-14,27,34,New Jersey,state,2020-03-09,2020-03-21,132,2020-03-04,0.7109989775386326
2020-07-14,27,39,Ohio,state,2020-03-09,2020-03-24,127,2020-03-09,0.6836059140569203
2020-07-14,27,44,Rhode Island,state,2020-03-09,2020-03-28,135,2020-03-01,0.7182816805555171
2020-07-14,27,09,Connecticut,state,2020-03-10,2020-03-23,128,2020-03-08,0.6558959727765398
2020-07-14,27,25,Massachusetts,state,2020-03-10,2020-03-24,164,2020-02-01,0.5922103434246456
2020-07-14,27,26,Michigan,state,2020-03-10,2020-03-24,126,2020-03-10,0.6731220199487701
2020-07-14,27,37,North Carolina,state,2020-03-10,2020-03-30,133,2020-03-03,0.672545489479966
2020-07-14,27,02,Alaska,state,2020-03-11,2020-03-28,124,2020-03-12,0.8435609874754576
2020-07-14,27,04,Arizona,state,2020-03-11,2020-03-31,170,2020-01-26,0.5850069437796318
2020-07-14,27,05,Arkansas,state,2020-03-11,,125,2020-03-11,0.6461845026991462
2020-07-14,27,08,Colorado,state,2020-03-11,2020-03-26,131,2020-03-05,0.7604093928988597
2020-07-14,27,11,District of Columbia,state,2020-03-11,2020-04-01,129,2020-03-07,0.3700096607871434
2020-07-14,27,22,Louisiana,state,2020-03-11,2020-03-23,127,2020-03-09,0.6228893895235227
2020-07-14,27,35,New Mexico,state,2020-03-11,2020-03-24,125,2020-03-11,0.715576205739191
2020-07-14,27,20,Kansas,state,2020-03-12,2020-03-30,129,2020-03-07,0.6857460512418295
2020-07-14,27,30,Montana,state,2020-03-12,2020-03-28,123,2020-03-13,1.1665632964613701
2020-07-14,27,32,Nevada,state,2020-03-12,2020-03-31,131,2020-03-05,0.6637170918726225
2020-07-14,27,47,Tennessee,state,2020-03-12,2020-04-02,131,2020-03-05,0.7291323218573943
2020-07-14,27,51,Virginia,state,2020-03-12,2020-03-30,129,2020-03-07,0.6306939689775891
2020-07-14,27,55,Wisconsin,state,2020-03-12,2020-03-25,160,2020-02-05,0.6593241722698877
2020-07-14,27,01,Alabama,state,2020-03-13,2020-04-04,123,2020-03-13,0.8646347095423562
2020-07-14,27,10,Delaware,state,2020-03-13,2020-03-24,125,2020-03-11,1.0004885418319125
2020-07-14,27,16,Idaho,state,2020-03-13,2020-03-25,123,2020-03-13,0.8253899753273265
2020-07-14,27,27,Minnesota,state,2020-03-13,2020-03-27,130,2020-03-06,0.5746123419903509
2020-07-14,27,29,Missouri,state,2020-03-13,2020-04-06,129,2020-03-07,0.6907155957954266
2020-07-14,27,31,Nebraska,state,2020-03-13,,148,2020-02-17,0.6861755120133032
2020-07-14,27,33,New Hampshire,state,2020-03-13,2020-03-27,134,2020-03-02,0.7099346761023905
2020-07-14,27,38,North Dakota,state,2020-03-13,,125,2020-03-11,0.6713355516949537
2020-07-14,27,45,South Carolina,state,2020-03-13,2020-04-07,130,2020-03-06,0.9508514504639191
2020-07-14,27,46,South Dakota,state,2020-03-13,,126,2020-03-10,0.8852804155193618
2020-07-14,27,50,Vermont,state,2020-03-13,2020-03-25,129,2020-03-07,0.5681247731384601
2020-07-14,27,56,Wyoming,state,2020-03-13,,125,2020-03-11,1.3057399878620821
2020-07-14,27,13,Georgia,state,2020-03-14,2020-04-03,134,2020-03-02,0.6651328821842267
2020-07-14,27,28,Mississippi,state,2020-03-14,2020-03-31,125,2020-03-11,0.6764568728037509
2020-07-14,27,23,Maine,state,2020-03-15,2020-04-02,124,2020-03-12,0.7906143527701451
2020-07-14,27,40,Oklahoma,state,2020-03-15,,130,2020-03-06,0.6925906841799646
2020-07-14,27,54,West Virginia,state,2020-03-16,2020-03-24,119,2020-03-17,0.673828857931355
2020-07-14,27,19,Iowa,state,2020-03-17,,128,2020-03-08,0.6351211123035809
2020-07-14,27,48,Texas,state,2020-03-19,2020-04-02,153,2020-02-12,0.5958275483833052
2020-07-15,28,53,Washington,state,2020-02-29,2020-03-23,176,2020-01-21,0.6259362274693555
2020-07-15,28,06,California,state,2020-03-04,2020-03-19,172,2020-01-25,0.569553078259818
2020-07-15,28,15,Hawaii,state,2020-03-04,2020-03-25,131,2020-03-06,0.46753717103812426
2020-07-15,28,24,Maryland,state,2020-03-05,2020-03-30,132,2020-03-05,0.7121779333373297
2020-07-15,28,18,Indiana,state,2020-03-06,2020-03-24,131,2020-03-06,0.8026573713506334
2020-07-15,28,21,Kentucky,state,2020-03-06,2020-03-26,131,2020-03-06,0.6895042302215492
2020-07-15,28,42,Pennsylvania,state,2020-03-06,2020-04-01,131,2020-03-06,0.6386415285085649
2020-07-15,28,49,Utah,state,2020-03-06,,141,2020-02-25,0.761575578238706
2020-07-15,28,36,New York,state,2020-03-07,2020-03-22,136,2020-03-01,0.5700554598971553
2020-07-15,28,41,Oregon,state,2020-03-08,2020-03-23,138,2020-02-28,0.7579195786153159
2020-07-15,28,12,Florida,state,2020-03-09,2020-04-03,136,2020-03-01,0.8110735264651567
2020-07-15,28,17,Illinois,state,2020-03-09,2020-03-21,173,2020-01-24,0.6234830801907226
2020-07-15,28,34,New Jersey,state,2020-03-09,2020-03-21,133,2020-03-04,0.730853586199133
2020-07-15,28,39,Ohio,state,2020-03-09,2020-03-24,128,2020-03-09,0.7068614028974017
2020-07-15,28,44,Rhode Island,state,2020-03-09,2020-03-28,136,2020-03-01,0.76063013353442
2020-07-15,28,09,Connecticut,state,2020-03-10,2020-03-23,129,2020-03-08,0.6318773802102657
2020-07-15,28,25,Massachusetts,state,2020-03-10,2020-03-24,165,2020-02-01,0.6030823038540022
2020-07-15,28,26,Michigan,state,2020-03-10,2020-03-24,127,2020-03-10,0.6844690948100438
2020-07-15,28,37,North Carolina,state,2020-03-10,2020-03-30,134,2020-03-03,0.7172769579852224
2020-07-15,28,02,Alaska,state,2020-03-11,2020-03-28,125,2020-03-12,0.8819800237024663
2020-07-15,28,04,Arizona,state,2020-03-11,2020-03-31,171,2020-01-26,0.5833882157678993
2020-07-15,28,05,Arkansas,state,2020-03-11,,126,2020-03-11,0.7102305219413543
2020-07-15,28,08,Colorado,state,2020-03-11,2020-03-26,132,2020-03-05,0.7385965025484268
2020-07-15,28,11,District of Columbia,state,2020-03-11,2020-04-01,130,2020-03-07,0.34273894619560896
2020-07-15,28,22,Louisiana,state,2020-03-11,2020-03-23,128,2020-03-09,0.679647982989636
2020-07-15,28,35,New Mexico,state,2020-03-11,2020-03-24,126,2020-03-11,0.706437266268432
2020-07-15,28,20,Kansas,state,2020-03-12,2020-03-30,130,2020-03-07,0.8003227581469793
2020-07-15,28,30,Montana,state,2020-03-12,2020-03-28,124,2020-03-13,1.2060457320153255
2020-07-15,28,32,Nevada,state,2020-03-12,2020-03-31,132,2020-03-05,0.6470734466763549
2020-07-15,28,47,Tennessee,state,2020-03-12,2020-04-02,132,2020-03-05,0.8363609024080217
2020-07-15,28,51,Virginia,state,2020-03-12,2020-03-30,130,2020-03-07,0.6376699591232846
2020-07-15,28,55,Wisconsin,state,2020-03-12,2020-03-25,161,2020-02-05,0.6835060871166316
2020-07-15,28,01,Alabama,state,2020-03-13,2020-04-04,124,2020-03-13,0.8991055710931617
2020-07-15,28,10,Delaware,state,2020-03-13,2020-03-24,126,2020-03-11,0.9887569100964825
2020-07-15,28,16,Idaho,state,2020-03-13,2020-03-25,124,2020-03-13,0.8845376889458708
2020-07-15,28,27,Minnesota,state,2020-03-13,2020-03-27,131,2020-03-06,0.6454906451648069
2020-07-15,28,29,Missouri,state,2020-03-13,2020-04-06,130,2020-03-07,0.745975156035572
2020-07-15,28,31,Nebraska,state,2020-03-13,,149,2020-02-17,0.7958138514638361
2020-07-15,28,33,New Hampshire,state,2020-03-13,2020-03-27,135,2020-03-02,0.7003447142149279
2020-07-15,28,38,North Dakota,state,2020-03-13,,126,2020-03-11,0.9060739338302944
2020-07-15,28,45,South Carolina,state,2020-03-13,2020-04-07,131,2020-03-06,0.9865778099176074
2020-07-15,28,46,South Dakota,state,2020-03-13,,127,2020-03-10,1.075830595012056
2020-07-15,28,50,Vermont,state,2020-03-13,2020-03-25,130,2020-03-07,0.6923428431716268
2020-07-15,28,56,Wyoming,state,2020-03-13,,126,2020-03-11,1.336891754783044
2020-07-15,28,13,Georgia,state,2020-03-14,2020-04-03,135,2020-03-02,0.6882773141581576
2020-07-15,28,28,Mississippi,state,2020-03-14,2020-03-31,126,2020-03-11,0.7577343614733277
2020-07-15,28,23,Maine,state,2020-03-15,2020-04-02,125,2020-03-12,0.7969840630876547
2020-07-15,28,40,Oklahoma,state,2020-03-15,,131,2020-03-06,0.807949545393272
2020-07-15,28,54,West Virginia,state,2020-03-16,2020-03-24,120,2020-03-17,0.6861098659755003
2020-07-15,28,19,Iowa,state,2020-03-17,,129,2020-03-08,0.6867335365327171
2020-07-15,28,48,Texas,state,2020-03-19,2020-04-02,154,2020-02-12,0.6165130267670168
2020-07-16,28,53,Washington,state,2020-02-29,2020-03-23,177,2020-01-21,0.6076010752030846
2020-07-16,28,06,California,state,2020-03-04,2020-03-19,173,2020-01-25,0.5599801546566436
2020-07-16,28,15,Hawaii,state,2020-03-04,2020-03-25,132,2020-03-06,0.4682238964832739
2020-07-16,28,24,Maryland,state,2020-03-05,2020-03-30,133,2020-03-05,0.7308179908813838
2020-07-16,28,18,Indiana,state,2020-03-06,2020-03-24,132,2020-03-06,0.7927743216805037
2020-07-16,28,21,Kentucky,state,2020-03-06,2020-03-26,132,2020-03-06,0.6885044539893667
2020-07-16,28,42,Pennsylvania,state,2020-03-06,2020-04-01,132,2020-03-06,0.6197765282353577
2020-07-16,28,49,Utah,state,2020-03-06,,142,2020-02-25,0.7881817094936703
2020-07-16,28,36,New York,state,2020-03-07,2020-03-22,137,2020-03-01,0.5652041896081009
2020-07-16,28,41,Oregon,state,2020-03-08,2020-03-23,139,2020-02-28,0.7219313786839704
2020-07-16,28,12,Florida,state,2020-03-09,2020-04-03,137,2020-03-01,0.7541711373602437
2020-07-16,28,17,Illinois,state,2020-03-09,2020-03-21,174,2020-01-24,0.661338880061212
2020-07-16,28,34,New Jersey,state,2020-03-09,2020-03-21,134,2020-03-04,0.7083992380950574
2020-07-16,28,39,Ohio,state,2020-03-09,2020-03-24,129,2020-03-09,0.7131035000562918
2020-07-16,28,44,Rhode Island,state,2020-03-09,2020-03-28,137,2020-03-01,0.7158255994939117
2020-07-16,28,09,Connecticut,state,2020-03-10,2020-03-23,130,2020-03-08,0.6717623124877107
2020-07-16,28,25,Massachusetts,state,2020-03-10,2020-03-24,166,2020-02-01,0.6107034484356442
2020-07-16,28,26,Michigan,state,2020-03-10,2020-03-24,128,2020-03-10,0.6995459768360673
2020-07-16,28,37,North Carolina,state,2020-03-10,2020-03-30,135,2020-03-03,0.7445703171263672
2020-07-16,28,02,Alaska,state,2020-03-11,2020-03-28,126,2020-03-12,0.7693805029340605
2020-07-16,28,04,Arizona,state,2020-03-11,2020-03-31,172,2020-01-26,0.5587800925998967
2020-07-16,28,05,Arkansas,state,2020-03-11,,127,2020-03-11,0.6988558030908482
2020-07-16,28,08,Colorado,state,2020-03-11,2020-03-26,133,2020-03-05,0.7169896471091004
2020-07-16,28,11,District of Columbia,state,2020-03-11,2020-04-01,131,2020-03-07,0.34685298508226864
2020-07-16,28,22,Louisiana,state,2020-03-11,2020-03-23,129,2020-03-09,0.662852225883526
2020-07-16,28,35,New Mexico,state,2020-03-11,2020-03-24,127,2020-03-11,0.6618931906732001
2020-07-16,28,20,Kansas,state,2020-03-12,2020-03-30,131,2020-03-07,0.7138172806090034
2020-07-16,28,30,Montana,state,2020-03-12,2020-03-28,125,2020-03-13,0.9555765529515591
2020-07-16,28,32,Nevada,state,2020-03-12,2020-03-31,133,2020-03-05,0.6140327683792598
2020-07-16,28,47,Tennessee,state,2020-03-12,2020-04-02,133,2020-03-05,0.7910798759134255
2020-07-16,28,51,Virginia,state,2020-03-12,2020-03-30,131,2020-03-07,0.6633442174122601
2020-07-16,28,55,Wisconsin,state,2020-03-12,2020-03-25,162,2020-02-05,0.7008857089199724
2020-07-16,28,01,Alabama,state,2020-03-13,2020-04-04,125,2020-03-13,0.8476182431889877
2020-07-16,28,10,Delaware,state,2020-03-13,2020-03-24,127,2020-03-11,0.9690133098110935
2020-07-16,28,16,Idaho,state,2020-03-13,2020-03-25,125,2020-03-13,0.8686577961762549
2020-07-16,28,27,Minnesota,state,2020-03-13,2020-03-27,132,2020-03-06,0.6250810748163982
2020-07-16,28,29,Missouri,state,2020-03-13,2020-04-06,131,2020-03-07,0.7470912375296925
2020-07-16,28,31,Nebraska,state,2020-03-13,,150,2020-02-17,0.7209310666187966
2020-07-16,28,33,New Hampshire,state,2020-03-13,2020-03-27,136,2020-03-02,0.8497581757143337
2020-07-16,28,38,North Dakota,state,2020-03-13,,127,2020-03-11,0.6997644879281756
2020-07-16,28,45,South Carolina,state,2020-03-13,2020-04-07,132,2020-03-06,0.9427182310153527
2020-07-16,28,46,South Dakota,state,2020-03-13,,128,2020-03-10,0.8815595874457385
2020-07-16,28,50,Vermont,state,2020-03-13,2020-03-25,131,2020-03-07,0.8094462382485273
2020-07-16,28,56,Wyoming,state,2020-03-13,,127,2020-03-11,1.1860903679954837
2020-07-16,28,13,Georgia,state,2020-03-14,2020-04-03,136,2020-03-02,0.6785031463656526
2020-07-16,28,28,Mississippi,state,2020-03-14,2020-03-31,127,2020-03-11,0.741083138278646
2020-07-16,28,23,Maine,state,2020-03-15,2020-04-02,126,2020-03-12,1.0331456595839512
2020-07-16,28,40,Oklahoma,state,2020-03-15,,132,2020-03-06,0.7772951033954422
2020-07-16,28,54,West Virginia,state,2020-03-16,2020-03-24,121,2020-03-17,0.6907262496463198
2020-07-16,28,19,Iowa,state,2020-03-17,,130,2020-03-08,0.6857858198154793
